song,artist,start_date,end_date,rank,ranking_list
I Want To Hold Your Hand,The Beatles,1964-02-08,1964-02-14,1,Billboard Hot 100
You Don't Own Me,Lesley Gore,1964-02-08,1964-02-14,2,Billboard Hot 100
Out Of Limits,The Marketts,1964-02-08,1964-02-14,3,Billboard Hot 100
Hey Little Cobra,The Rip Chords,1964-02-08,1964-02-14,4,Billboard Hot 100
"Um, Um, Um, Um, Um, Um",Major Lance,1964-02-08,1964-02-14,5,Billboard Hot 100
Surfin' Bird,The Trashmen,1964-02-08,1964-02-14,6,Billboard Hot 100
She Loves You,The Beatles,1964-02-08,1964-02-14,7,Billboard Hot 100
For You,Rick Nelson,1964-02-08,1964-02-14,8,Billboard Hot 100
Anyone Who Had A Heart,Dionne Warwick,1964-02-08,1964-02-14,9,Billboard Hot 100
There! I've Said It Again,Bobby Vinton,1964-02-08,1964-02-14,10,Billboard Hot 100
What Kind Of Fool (Do You Think I Am),The Tams,1964-02-08,1964-02-14,11,Billboard Hot 100
Talking About My Baby,The Impressions,1964-02-08,1964-02-14,12,Billboard Hot 100
Java,Al (He's the King) Hirt,1964-02-08,1964-02-14,13,Billboard Hot 100
Louie Louie,The Kingsmen,1964-02-08,1964-02-14,14,Billboard Hot 100
Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,1964-02-08,1964-02-14,15,Billboard Hot 100
A Fool Never Learns,Andy Williams,1964-02-08,1964-02-14,16,Billboard Hot 100
Hooka Tooka,Chubby Checker,1964-02-08,1964-02-14,17,Billboard Hot 100
Forget Him,Bobby Rydell,1964-02-08,1964-02-14,18,Billboard Hot 100
Popsicles And Icicles,The Murmaids,1964-02-08,1964-02-14,19,Billboard Hot 100
Whispering,Nino Tempo & April Stevens,1964-02-08,1964-02-14,20,Billboard Hot 100
Drag City,Jan & Dean,1964-02-08,1964-02-14,21,Billboard Hot 100
Somewhere,The Tymes,1964-02-08,1964-02-14,22,Billboard Hot 100
California Sun,The Rivieras,1964-02-08,1964-02-14,23,Billboard Hot 100
Dawn (Go Away),The 4 Seasons,1964-02-08,1964-02-14,24,Billboard Hot 100
As Usual,Brenda Lee,1964-02-08,1964-02-14,25,Billboard Hot 100
Stop And Think It Over,Dale & Grace,1964-02-08,1964-02-14,26,Billboard Hot 100
It's All In The Game,Cliff Richard,1964-02-08,1964-02-14,27,Billboard Hot 100
"Baby, I Love You",The Ronettes,1964-02-08,1964-02-14,28,Billboard Hot 100
"Southtown, U.S.A.",The Dixiebelles,1964-02-08,1964-02-14,29,Billboard Hot 100
Letter From Sherry,Dale Ward,1964-02-08,1964-02-14,30,Billboard Hot 100
The Nitty Gritty,Shirley Ellis,1964-02-08,1964-02-14,31,Billboard Hot 100
Since I Fell For You,Lenny Welch,1964-02-08,1964-02-14,32,Billboard Hot 100
What's Easy For Two Is So Hard For One,Mary Wells,1964-02-08,1964-02-14,33,Billboard Hot 100
You'll Never Walk Alone,Patti LaBelle And The Blue Belles,1964-02-08,1964-02-14,34,Billboard Hot 100
I Can't Stop Talking About You,Steve & Eydie,1964-02-08,1964-02-14,35,Billboard Hot 100
When The Lovelight Starts Shining Through His Eyes,The Supremes,1964-02-08,1964-02-14,36,Billboard Hot 100
Girls Grow Up Faster Than Boys,The Cookies,1964-02-08,1964-02-14,37,Billboard Hot 100
The Shelter Of Your Arms,Sammy Davis Jr.,1964-02-08,1964-02-14,38,Billboard Hot 100
Charade,Henry Mancini And His Orchestra,1964-02-08,1964-02-14,39,Billboard Hot 100
Come On,Tommy Roe,1964-02-08,1964-02-14,40,Billboard Hot 100
Comin' In The Back Door,The Baja Marimba Band,1964-02-08,1964-02-14,41,Billboard Hot 100
Navy Blue,Diane Renay,1964-02-08,1964-02-14,42,Billboard Hot 100
Quicksand,Martha & The Vandellas,1964-02-08,1964-02-14,43,Billboard Hot 100
Harlem Shuffle,Bob And Earl,1964-02-08,1964-02-14,44,Billboard Hot 100
See The Funny Little Clown,Bobby Goldsboro,1964-02-08,1964-02-14,45,Billboard Hot 100
I Love You More And More Every Day,Al Martino,1964-02-08,1964-02-14,46,Billboard Hot 100
Oh Baby Don't You Weep (Part 1),James Brown And The Famous Flames,1964-02-08,1964-02-14,47,Billboard Hot 100
Good News,Sam Cooke,1964-02-08,1964-02-14,48,Billboard Hot 100
Wow Wow Wee (He's The Boy For Me),The Angels,1964-02-08,1964-02-14,49,Billboard Hot 100
Abigail Beecher,Freddy Cannon,1964-02-08,1964-02-14,50,Billboard Hot 100
Going Going Gone,Brook Benton,1964-02-08,1964-02-14,51,Billboard Hot 100
Vaya Con Dios,The Drifters,1964-02-08,1964-02-14,52,Billboard Hot 100
I Wish You Love,Gloria Lynne,1964-02-08,1964-02-14,53,Billboard Hot 100
I Only Want To Be With You,Dusty Springfield,1964-02-08,1964-02-14,54,Billboard Hot 100
That Girl Belongs To Yesterday,Gene Pitney,1964-02-08,1964-02-14,55,Billboard Hot 100
He Says The Same Things To Me,Skeeter Davis,1964-02-08,1964-02-14,56,Billboard Hot 100
Please Please Me,The Beatles,1964-02-08,1964-02-14,57,Billboard Hot 100
Who Do You Love,The Sapphires,1964-02-08,1964-02-14,58,Billboard Hot 100
I'll Remember (In The Still Of The Night),Santo & Johnny,1964-02-08,1964-02-14,59,Billboard Hot 100
"My One And Only, Jimmy Boy",The Girlfriends,1964-02-08,1964-02-14,60,Billboard Hot 100
Pain In My Heart,Otis Redding,1964-02-08,1964-02-14,61,Billboard Hot 100
Dumb Head,Ginny Arnell,1964-02-08,1964-02-14,62,Billboard Hot 100
Gonna Send You Back To Georgia (A City Slick),Timmy Shaw,1964-02-08,1964-02-14,63,Billboard Hot 100
Puppy Love,Barbara Lewis,1964-02-08,1964-02-14,64,Billboard Hot 100
Tonight You're Gonna Fall In Love With Me,The Shirelles,1964-02-08,1964-02-14,65,Billboard Hot 100
The Little Boy,Tony Bennett,1964-02-08,1964-02-14,66,Billboard Hot 100
Penetration,The Pyramids,1964-02-08,1964-02-14,67,Billboard Hot 100
I Saw Her Standing There,The Beatles,1964-02-08,1964-02-14,68,Billboard Hot 100
Pink Dominos,The Crescents Featuring Chiyo,1964-02-08,1964-02-14,69,Billboard Hot 100
Can Your Monkey Do The Dog,Rufus Thomas,1964-02-08,1964-02-14,70,Billboard Hot 100
Bye Bye Barbara,Johnny Mathis,1964-02-08,1964-02-14,71,Billboard Hot 100
Shimmy Shimmy,The Orlons,1964-02-08,1964-02-14,72,Billboard Hot 100
Watch Your Step,Brooks O'Dell,1964-02-08,1964-02-14,73,Billboard Hot 100
(It's No) Sin,The Duprees featuring Joey Vann,1964-02-08,1964-02-14,74,Billboard Hot 100
Little Boxes,Pete Seeger,1964-02-08,1964-02-14,75,Billboard Hot 100
442 Glenwood Avenue,The Pixies Three,1964-02-08,1964-02-14,76,Billboard Hot 100
Comin' On,Bill Black's Combo,1964-02-08,1964-02-14,77,Billboard Hot 100
Hi-Heel Sneakers,Tommy Tucker,1964-02-08,1964-02-14,78,Billboard Hot 100
Miller's Cave,Bobby Bare,1964-02-08,1964-02-14,79,Billboard Hot 100
If Somebody Told You,Anna King,1964-02-08,1964-02-14,80,Billboard Hot 100
Live Wire,Martha & The Vandellas,1964-02-08,1964-02-14,81,Billboard Hot 100
Baby What You Want Me To Do,Etta James,1964-02-08,1964-02-14,82,Billboard Hot 100
Stranger In Your Arms,Bobby Vee,1964-02-08,1964-02-14,83,Billboard Hot 100
(I'm Watching) Every Little Move You Make,Little Peggy March,1964-02-08,1964-02-14,84,Billboard Hot 100
Long Gone Lonesome Blues,Hank Williams Jr.,1964-02-08,1964-02-14,85,Billboard Hot 100
He'll Have To Go,Solomon Burke,1964-02-08,1964-02-14,86,Billboard Hot 100
Leaving Here,Eddie Holland,1964-02-08,1964-02-14,87,Billboard Hot 100
Where Did I Go Wrong,Dee Dee Sharp,1964-02-08,1964-02-14,88,Billboard Hot 100
Here's A Heart,The Diplomats,1964-02-08,1964-02-14,89,Billboard Hot 100
Tell Him,The Drew-Vels,1964-02-08,1964-02-14,90,Billboard Hot 100
Ask Me,Inez Foxx,1964-02-08,1964-02-14,91,Billboard Hot 100
Little Boy,The Crystals,1964-02-08,1964-02-14,92,Billboard Hot 100
Deep In The Heart Of Harlem,Clyde McPhatter,1964-02-08,1964-02-14,93,Billboard Hot 100
I Didn't Know What Time It Was,The Crampton Sisters,1964-02-08,1964-02-14,94,Billboard Hot 100
Bird Dance Beat,The Trashmen,1964-02-08,1964-02-14,95,Billboard Hot 100
He Walks Like A Man,Jody Miller,1964-02-08,1964-02-14,96,Billboard Hot 100
Since I Found A New Love,Little Johnny Taylor,1964-02-08,1964-02-14,97,Billboard Hot 100
Have You Ever Been Lonely (Have You Ever Been Blue),The Caravelles,1964-02-08,1964-02-14,98,Billboard Hot 100
Rip Van Winkle,The Devotions,1964-02-08,1964-02-14,99,Billboard Hot 100
Strange Things Happening,Little Jr. Parker,1964-02-08,1964-02-14,100,Billboard Hot 100
