song,artist,start_date,end_date,rank,ranking_list
I Heard It Through The Grapevine,Marvin Gaye,1969-01-11,1969-01-17,1,Billboard Hot 100
I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,1969-01-11,1969-01-17,2,Billboard Hot 100
Wichita Lineman,Glen Campbell,1969-01-11,1969-01-17,3,Billboard Hot 100
Soulful Strut,Young-Holt Unlimited,1969-01-11,1969-01-17,4,Billboard Hot 100
Hooked On A Feeling,B.J. Thomas,1969-01-11,1969-01-17,5,Billboard Hot 100
Cloud Nine,The Temptations,1969-01-11,1969-01-17,6,Billboard Hot 100
For Once In My Life,Stevie Wonder,1969-01-11,1969-01-17,7,Billboard Hot 100
Crimson And Clover,Tommy James And The Shondells,1969-01-11,1969-01-17,8,Billboard Hot 100
Love Child,Diana Ross & The Supremes,1969-01-11,1969-01-17,9,Billboard Hot 100
I Love How You Love Me,Bobby Vinton,1969-01-11,1969-01-17,10,Billboard Hot 100
Cinnamon,Derek,1969-01-11,1969-01-17,11,Billboard Hot 100
Going Up The Country,Canned Heat,1969-01-11,1969-01-17,12,Billboard Hot 100
Son-Of-A Preacher Man,Dusty Springfield,1969-01-11,1969-01-17,13,Billboard Hot 100
Lo Mucho Que Te Quiero (The More I Love You),Rene & Rene,1969-01-11,1969-01-17,14,Billboard Hot 100
Stormy,Classics IV Featuring Dennis Yost,1969-01-11,1969-01-17,15,Billboard Hot 100
"Abraham, Martin And John",Dion,1969-01-11,1969-01-17,16,Billboard Hot 100
If I Can Dream,Elvis Presley,1969-01-11,1969-01-17,17,Billboard Hot 100
Touch Me,The Doors,1969-01-11,1969-01-17,18,Billboard Hot 100
I Started A Joke,Bee Gees,1969-01-11,1969-01-17,19,Billboard Hot 100
Who's Making Love,Johnnie Taylor,1969-01-11,1969-01-17,20,Billboard Hot 100
Too Weak To Fight,Clarence Carter,1969-01-11,1969-01-17,21,Billboard Hot 100
Both Sides Now,Judy Collins,1969-01-11,1969-01-17,22,Billboard Hot 100
Worst That Could Happen,Brooklyn Bridge,1969-01-11,1969-01-17,23,Billboard Hot 100
A Ray Of Hope,The Rascals,1969-01-11,1969-01-17,24,Billboard Hot 100
This Is My Country,The Impressions,1969-01-11,1969-01-17,25,Billboard Hot 100
Everyday People,Sly & The Family Stone,1969-01-11,1969-01-17,26,Billboard Hot 100
Hey Jude,Wilson Pickett,1969-01-11,1969-01-17,27,Billboard Hot 100
Can I Change My Mind,Tyrone Davis,1969-01-11,1969-01-17,28,Billboard Hot 100
Magic Carpet Ride,Steppenwolf,1969-01-11,1969-01-17,29,Billboard Hot 100
Hey Jude,The Beatles,1969-01-11,1969-01-17,30,Billboard Hot 100
Hang 'Em High,Booker T. & The MG's,1969-01-11,1969-01-17,31,Billboard Hot 100
Scarborough Fair,Sergio Mendes & Brasil '66,1969-01-11,1969-01-17,32,Billboard Hot 100
Stand By Your Man,Tammy Wynette,1969-01-11,1969-01-17,33,Billboard Hot 100
California Soul,The 5th Dimension,1969-01-11,1969-01-17,34,Billboard Hot 100
There's Gonna Be A Showdown,Archie Bell & The Drells,1969-01-11,1969-01-17,35,Billboard Hot 100
See Saw,Aretha Franklin,1969-01-11,1969-01-17,36,Billboard Hot 100
Papa's Got A Brand New Bag,Otis Redding,1969-01-11,1969-01-17,37,Billboard Hot 100
Bella Linda,The Grass Roots,1969-01-11,1969-01-17,38,Billboard Hot 100
Baby Let's Wait,The Royal Guardsmen,1969-01-11,1969-01-17,39,Billboard Hot 100
Bring It On Home To Me,Eddie Floyd,1969-01-11,1969-01-17,40,Billboard Hot 100
My Song,Aretha Franklin,1969-01-11,1969-01-17,41,Billboard Hot 100
Are You Happy,Jerry Butler,1969-01-11,1969-01-17,42,Billboard Hot 100
Ready Or Not Here I Come (Can't Hide From Love),The Delfonics,1969-01-11,1969-01-17,43,Billboard Hot 100
Battle Hymn Of The Republic,Andy Williams with the St. Charles Borromeo Choir,1969-01-11,1969-01-17,44,Billboard Hot 100
My Favorite Things,Herb Alpert & The Tijuana Brass,1969-01-11,1969-01-17,45,Billboard Hot 100
I've Gotta Be Me,Sammy Davis Jr.,1969-01-11,1969-01-17,46,Billboard Hot 100
"Baby, Baby Don't Cry",Smokey Robinson & The Miracles,1969-01-11,1969-01-17,47,Billboard Hot 100
Build Me Up Buttercup,The Foundations,1969-01-11,1969-01-17,48,Billboard Hot 100
Chewy Chewy,Ohio Express,1969-01-11,1969-01-17,49,Billboard Hot 100
Little Arrows,Leapy Lee,1969-01-11,1969-01-17,50,Billboard Hot 100
The Beginning Of My End,The Unifics,1969-01-11,1969-01-17,51,Billboard Hot 100
California Dreamin',Bobby Womack,1969-01-11,1969-01-17,52,Billboard Hot 100
Crosstown Traffic,The Jimi Hendrix Experience,1969-01-11,1969-01-17,53,Billboard Hot 100
Ramblin' Gamblin' Man,Bob Seger System,1969-01-11,1969-01-17,54,Billboard Hot 100
A Minute Of Your Time,Tom Jones,1969-01-11,1969-01-17,55,Billboard Hot 100
"Ob-La-Di, Ob-La-Da",Arthur Conley,1969-01-11,1969-01-17,56,Billboard Hot 100
Malinda,Bobby Taylor & The Vancouvers,1969-01-11,1969-01-17,57,Billboard Hot 100
"Soul Sister, Brown Sugar",Sam & Dave,1969-01-11,1969-01-17,58,Billboard Hot 100
Daddy Sang Bass,Johnny Cash,1969-01-11,1969-01-17,59,Billboard Hot 100
Rainbow Ride,Andy Kim,1969-01-11,1969-01-17,60,Billboard Hot 100
The Girl Most Likely,Jeannie C. Riley,1969-01-11,1969-01-17,61,Billboard Hot 100
Bluebirds Over The Mountain,The Beach Boys,1969-01-11,1969-01-17,62,Billboard Hot 100
Feelin' So Good (S.k.o.o.b.y-D.o.o),The Archies,1969-01-11,1969-01-17,63,Billboard Hot 100
Does Anybody Know I'm Here,The Dells,1969-01-11,1969-01-17,64,Billboard Hot 100
This Magic Moment,Jay & The Americans,1969-01-11,1969-01-17,65,Billboard Hot 100
Rockin' In The Same Old Boat,Bobby Bland,1969-01-11,1969-01-17,66,Billboard Hot 100
I Can't Turn You Loose,The Chambers Brothers,1969-01-11,1969-01-17,67,Billboard Hot 100
Isn't It Lonely Together,O.C. Smith,1969-01-11,1969-01-17,68,Billboard Hot 100
Just Ain't No Love,Barbara Acklin,1969-01-11,1969-01-17,69,Billboard Hot 100
You Got Soul,Johnny Nash,1969-01-11,1969-01-17,70,Billboard Hot 100
White Houses,Eric Burdon & The Animals,1969-01-11,1969-01-17,71,Billboard Hot 100
You Showed Me,The Turtles,1969-01-11,1969-01-17,72,Billboard Hot 100
"Sweet Cream Ladies, Forward March",The Box Tops,1969-01-11,1969-01-17,73,Billboard Hot 100
Condition Red,The Goodees,1969-01-11,1969-01-17,74,Billboard Hot 100
Not On The Outside,The Moments,1969-01-11,1969-01-17,75,Billboard Hot 100
Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1969-01-11,1969-01-17,76,Billboard Hot 100
Chitty Chitty Bang Bang,Paul Mauriat,1969-01-11,1969-01-17,77,Billboard Hot 100
I Forgot To Be Your Lover,William Bell,1969-01-11,1969-01-17,78,Billboard Hot 100
"Shame, Shame",Magic Lanterns,1969-01-11,1969-01-17,79,Billboard Hot 100
American Boys,Petula Clark,1969-01-11,1969-01-17,80,Billboard Hot 100
Rain In My Heart,Frank Sinatra,1969-01-11,1969-01-17,81,Billboard Hot 100
Things I'd Like To Say,New Colony Six,1969-01-11,1969-01-17,82,Billboard Hot 100
Goodnight My Love,Paul Anka,1969-01-11,1969-01-17,83,Billboard Hot 100
The Thought Of Loving You,The Crystal Mansion,1969-01-11,1969-01-17,84,Billboard Hot 100
She's A Lady,John Sebastian,1969-01-11,1969-01-17,85,Billboard Hot 100
Eloise,Barry Ryan,1969-01-11,1969-01-17,86,Billboard Hot 100
Tit For Tat (Ain't No Taking Back),James Brown,1969-01-11,1969-01-17,87,Billboard Hot 100
Vance,Roger Miller,1969-01-11,1969-01-17,88,Billboard Hot 100
Kay,"John Wesley Ryles, I",1969-01-11,1969-01-17,89,Billboard Hot 100
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,1969-01-11,1969-01-17,90,Billboard Hot 100
Games People Play,Joe South,1969-01-11,1969-01-17,91,Billboard Hot 100
Shout! - Part 1,Chambers Brothers,1969-01-11,1969-01-17,92,Billboard Hot 100
You've Got The Power,The Esquires,1969-01-11,1969-01-17,93,Billboard Hot 100
Looking Back,Joe Simon,1969-01-11,1969-01-17,94,Billboard Hot 100
If I Only Had Time,Nick DeCaro,1969-01-11,1969-01-17,95,Billboard Hot 100
Ain't Got No; I Got Life,Nina Simone,1969-01-11,1969-01-17,96,Billboard Hot 100
Riot,Hugh Masekela,1969-01-11,1969-01-17,97,Billboard Hot 100
Tragedy,Brian Hyland,1969-01-11,1969-01-17,98,Billboard Hot 100
I'm Into Lookin' For Someone To Love Me,Bobby Vee,1969-01-11,1969-01-17,99,Billboard Hot 100
I Can't Help It (If I'm Still In Love With You),Al Martino,1969-01-11,1969-01-17,100,Billboard Hot 100
