song,artist,start_date,end_date,rank,ranking_list
Killing Me Softly With His Song,Roberta Flack,1973-03-31,1973-04-06,1,Billboard Hot 100
Also Sprach Zarathustra (2001),Deodato,1973-03-31,1973-04-06,2,Billboard Hot 100
Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight And The Pips,1973-03-31,1973-04-06,3,Billboard Hot 100
Love Train,The O'Jays,1973-03-31,1973-04-06,4,Billboard Hot 100
Ain't No Woman (Like The One I've Got),Four Tops,1973-03-31,1973-04-06,5,Billboard Hot 100
Break Up To Make Up,The Stylistics,1973-03-31,1973-04-06,6,Billboard Hot 100
Last Song,Edward Bear,1973-03-31,1973-04-06,7,Billboard Hot 100
Danny's Song,Anne Murray,1973-03-31,1973-04-06,8,Billboard Hot 100
Sing,Carpenters,1973-03-31,1973-04-06,9,Billboard Hot 100
The Night The Lights Went Out In Georgia,Vicki Lawrence,1973-03-31,1973-04-06,10,Billboard Hot 100
Call Me (Come Back Home),Al Green,1973-03-31,1973-04-06,11,Billboard Hot 100
Dueling Banjos,Deliverance/Eric Weissberg & Steve Mandell,1973-03-31,1973-04-06,12,Billboard Hot 100
Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,1973-03-31,1973-04-06,13,Billboard Hot 100
"The Cover Of ""Rolling Stone""",Dr. Hook And The Medicine Show,1973-03-31,1973-04-06,14,Billboard Hot 100
Aubrey,Bread,1973-03-31,1973-04-06,15,Billboard Hot 100
Dead Skunk,Loudon Wainwright III,1973-03-31,1973-04-06,16,Billboard Hot 100
Space Oddity,David Bowie,1973-03-31,1973-04-06,17,Billboard Hot 100
Masterpiece,The Temptations,1973-03-31,1973-04-06,18,Billboard Hot 100
Stir It Up,Johnny Nash,1973-03-31,1973-04-06,19,Billboard Hot 100
Hummingbird,Seals & Crofts,1973-03-31,1973-04-06,20,Billboard Hot 100
The Cisco Kid,War,1973-03-31,1973-04-06,21,Billboard Hot 100
I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,1973-03-31,1973-04-06,22,Billboard Hot 100
The Twelfth Of Never,Donny Osmond,1973-03-31,1973-04-06,23,Billboard Hot 100
Could It Be I'm Falling In Love,The Spinners,1973-03-31,1973-04-06,24,Billboard Hot 100
Little Willy,The Sweet,1973-03-31,1973-04-06,25,Billboard Hot 100
Peaceful,Helen Reddy,1973-03-31,1973-04-06,26,Billboard Hot 100
Big City Miss Ruth Ann,Gallery,1973-03-31,1973-04-06,27,Billboard Hot 100
Daddy's Home,Jermaine Jackson,1973-03-31,1973-04-06,28,Billboard Hot 100
You Are The Sunshine Of My Life,Stevie Wonder,1973-03-31,1973-04-06,29,Billboard Hot 100
Do You Want To Dance?,Bette Midler,1973-03-31,1973-04-06,30,Billboard Hot 100
Walk On The Wild Side,Lou Reed,1973-03-31,1973-04-06,31,Billboard Hot 100
Cook With Honey,Judy Collins,1973-03-31,1973-04-06,32,Billboard Hot 100
Master Of Eyes (The Deepness Of Your Eyes),Aretha Franklin,1973-03-31,1973-04-06,33,Billboard Hot 100
Stuck In The Middle With You,Stealers Wheel,1973-03-31,1973-04-06,34,Billboard Hot 100
Kissing My Love,Bill Withers,1973-03-31,1973-04-06,35,Billboard Hot 100
Drift Away,Dobie Gray,1973-03-31,1973-04-06,36,Billboard Hot 100
One Less Set Of Footsteps,Jim Croce,1973-03-31,1973-04-06,37,Billboard Hot 100
A Letter To Myself,The Chi-lites,1973-03-31,1973-04-06,38,Billboard Hot 100
Wildflower,Skylark,1973-03-31,1973-04-06,39,Billboard Hot 100
Daisy A Day,Jud Strunk,1973-03-31,1973-04-06,40,Billboard Hot 100
Bitter Bad,Melanie,1973-03-31,1973-04-06,41,Billboard Hot 100
Superman,Donna Fargo,1973-03-31,1973-04-06,42,Billboard Hot 100
Step By Step,Joe Simon,1973-03-31,1973-04-06,43,Billboard Hot 100
One Man Band (Plays All Alone),Ronnie Dyson,1973-03-31,1973-04-06,44,Billboard Hot 100
Crocodile Rock,Elton John,1973-03-31,1973-04-06,45,Billboard Hot 100
Out Of The Question,Gilbert O'Sullivan,1973-03-31,1973-04-06,46,Billboard Hot 100
Hello Hurray,Alice Cooper,1973-03-31,1973-04-06,47,Billboard Hot 100
"Pinball Wizard/See Me, Feel Me",The New Seekers,1973-03-31,1973-04-06,48,Billboard Hot 100
Reeling In The Years,Steely Dan,1973-03-31,1973-04-06,49,Billboard Hot 100
Oh La De Da,The Staple Singers,1973-03-31,1973-04-06,50,Billboard Hot 100
Rocky Mountain High,John Denver,1973-03-31,1973-04-06,51,Billboard Hot 100
Hallelujah Day,Jackson 5,1973-03-31,1973-04-06,52,Billboard Hot 100
Good Morning Heartache,Diana Ross,1973-03-31,1973-04-06,53,Billboard Hot 100
Give Me Your Love,Barbara Mason,1973-03-31,1973-04-06,54,Billboard Hot 100
Soul Song,Joe Stampley,1973-03-31,1973-04-06,55,Billboard Hot 100
"""Cherry Cherry"" from Hot August Night",Neil Diamond,1973-03-31,1973-04-06,56,Billboard Hot 100
Down And Out In New York City,James Brown,1973-03-31,1973-04-06,57,Billboard Hot 100
I'm Doin' Fine Now,New York City,1973-03-31,1973-04-06,58,Billboard Hot 100
Funky Worm,Ohio Players,1973-03-31,1973-04-06,59,Billboard Hot 100
Cindy Incidentally,Faces,1973-03-31,1973-04-06,60,Billboard Hot 100
Love Is What You Make It,The Grass Roots,1973-03-31,1973-04-06,61,Billboard Hot 100
Blue Suede Shoes,Johnny Rivers,1973-03-31,1973-04-06,62,Billboard Hot 100
Hocus Pocus,Focus,1973-03-31,1973-04-06,63,Billboard Hot 100
Who Was It?,Hurricane Smith,1973-03-31,1973-04-06,64,Billboard Hot 100
