song,artist,start_date,end_date,rank,ranking_list
Believe,Cher,1999-03-20,1999-03-26,1,Billboard Hot 100
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,1999-03-20,1999-03-26,2,Billboard Hot 100
Angel Of Mine,Monica,1999-03-20,1999-03-26,3,Billboard Hot 100
I Still Believe,Mariah Carey,1999-03-20,1999-03-26,4,Billboard Hot 100
Angel,Sarah McLachlan,1999-03-20,1999-03-26,5,Billboard Hot 100
All I Have To Give,Backstreet Boys,1999-03-20,1999-03-26,6,Billboard Hot 100
Kiss Me,Sixpence None The Richer,1999-03-20,1999-03-26,7,Billboard Hot 100
No Scrubs,TLC,1999-03-20,1999-03-26,8,Billboard Hot 100
Every Morning,Sugar Ray,1999-03-20,1999-03-26,9,Billboard Hot 100
Nobody's Supposed To Be Here,Deborah Cox,1999-03-20,1999-03-26,10,Billboard Hot 100
...Baby One More Time,Britney Spears,1999-03-20,1999-03-26,11,Billboard Hot 100
Slide,Goo Goo Dolls,1999-03-20,1999-03-26,12,Billboard Hot 100
You,Jesse Powell,1999-03-20,1999-03-26,13,Billboard Hot 100
(God Must Have Spent) A Little More Time On You,'N Sync,1999-03-20,1999-03-26,14,Billboard Hot 100
Have You Ever?,Brandy,1999-03-20,1999-03-26,15,Billboard Hot 100
I'm Not Ready,Keith Sweat,1999-03-20,1999-03-26,16,Billboard Hot 100
Stay The Same,Joey McIntyre,1999-03-20,1999-03-26,17,Billboard Hot 100
It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal,1999-03-20,1999-03-26,18,Billboard Hot 100
All Night Long,Faith Evans Featuring Puff Daddy,1999-03-20,1999-03-26,19,Billboard Hot 100
Hard Knock Life (Ghetto Anthem),JAY-Z,1999-03-20,1999-03-26,20,Billboard Hot 100
Save Tonight,Eagle-Eye Cherry,1999-03-20,1999-03-26,21,Billboard Hot 100
If You (Lovin' Me),Silk,1999-03-20,1999-03-26,22,Billboard Hot 100
Faded Pictures,Case & Joe,1999-03-20,1999-03-26,23,Billboard Hot 100
Sweet Lady,Tyrese,1999-03-20,1999-03-26,24,Billboard Hot 100
Miami,Will Smith,1999-03-20,1999-03-26,25,Billboard Hot 100
Ex-Factor,Lauryn Hill,1999-03-20,1999-03-26,26,Billboard Hot 100
How Forever Feels,Kenny Chesney,1999-03-20,1999-03-26,27,Billboard Hot 100
The Animal Song,Savage Garden,1999-03-20,1999-03-26,28,Billboard Hot 100
Written In The Stars,Elton John & LeAnn Rimes,1999-03-20,1999-03-26,29,Billboard Hot 100
Jumper,Third Eye Blind,1999-03-20,1999-03-26,30,Billboard Hot 100
Fly Away,Lenny Kravitz,1999-03-20,1999-03-26,31,Billboard Hot 100
When A Woman's Fed Up,R. Kelly,1999-03-20,1999-03-26,32,Billboard Hot 100
Back 2 Good,matchbox 20,1999-03-20,1999-03-26,33,Billboard Hot 100
What It's Like,Everlast,1999-03-20,1999-03-26,34,Billboard Hot 100
Taking Everything,Gerald Levert,1999-03-20,1999-03-26,35,Billboard Hot 100
I Don't Want To Miss A Thing,Mark Chesnutt,1999-03-20,1999-03-26,36,Billboard Hot 100
My Name Is,Eminem,1999-03-20,1999-03-26,37,Billboard Hot 100
Meanwhile,George Strait,1999-03-20,1999-03-26,38,Billboard Hot 100
You Were Mine,Dixie Chicks,1999-03-20,1999-03-26,39,Billboard Hot 100
Lullaby,Shawn Mullins,1999-03-20,1999-03-26,40,Billboard Hot 100
I'm Your Angel,R. Kelly & Celine Dion,1999-03-20,1999-03-26,41,Billboard Hot 100
You Got Me,The Roots Featuring Erykah Badu,1999-03-20,1999-03-26,42,Billboard Hot 100
C'est La Vie,B*Witched,1999-03-20,1999-03-26,43,Billboard Hot 100
Doo Wop (That Thing),Lauryn Hill,1999-03-20,1999-03-26,44,Billboard Hot 100
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,1999-03-20,1999-03-26,45,Billboard Hot 100
Hands,Jewel,1999-03-20,1999-03-26,46,Billboard Hot 100
We Like To Party!,Vengaboys,1999-03-20,1999-03-26,47,Billboard Hot 100
Busy Man,Billy Ray Cyrus,1999-03-20,1999-03-26,48,Billboard Hot 100
These Are The Times,Dru Hill,1999-03-20,1999-03-26,49,Billboard Hot 100
When You Believe,Whitney Houston & Mariah Carey,1999-03-20,1999-03-26,50,Billboard Hot 100
I'll Think Of A Reason Later,Lee Ann Womack,1999-03-20,1999-03-26,51,Billboard Hot 100
Powerful Thing,Trisha Yearwood,1999-03-20,1999-03-26,52,Billboard Hot 100
Ordinary Life,Chad Brock,1999-03-20,1999-03-26,53,Billboard Hot 100
No Place That Far,Sara Evans,1999-03-20,1999-03-26,54,Billboard Hot 100
I Can't Get Over You,Brooks & Dunn,1999-03-20,1999-03-26,55,Billboard Hot 100
Unbelievable,Diamond Rio,1999-03-20,1999-03-26,56,Billboard Hot 100
Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,1999-03-20,1999-03-26,57,Billboard Hot 100
You Get What You Give,New Radicals,1999-03-20,1999-03-26,58,Billboard Hot 100
What's So Different,Ginuwine,1999-03-20,1999-03-26,59,Billboard Hot 100
Stand Beside Me,Jo Dee Messina,1999-03-20,1999-03-26,60,Billboard Hot 100
Hold On To Me,John Michael Montgomery,1999-03-20,1999-03-26,61,Billboard Hot 100
Woof,Snoop Dogg Featuring Mystikal And Fiend,1999-03-20,1999-03-26,62,Billboard Hot 100
Drive Me Wild,Sawyer Brown,1999-03-20,1999-03-26,63,Billboard Hot 100
Somebody's Out There Watching,The Kinleys,1999-03-20,1999-03-26,64,Billboard Hot 100
What's It Gonna Be?!,Busta Rhymes Featuring Janet,1999-03-20,1999-03-26,65,Billboard Hot 100
Wish You Were Here,Mark Wills,1999-03-20,1999-03-26,66,Billboard Hot 100
Girlfriend/Boyfriend,BLACKstreet With Janet,1999-03-20,1999-03-26,67,Billboard Hot 100
Ha,Juvenile,1999-03-20,1999-03-26,68,Billboard Hot 100
Keepin' Up,Alabama,1999-03-20,1999-03-26,69,Billboard Hot 100
Gone Crazy,Alan Jackson,1999-03-20,1999-03-26,70,Billboard Hot 100
Praise You,Fatboy Slim,1999-03-20,1999-03-26,71,Billboard Hot 100
Changes,2Pac,1999-03-20,1999-03-26,72,Billboard Hot 100
Love Like This,Faith Evans,1999-03-20,1999-03-26,73,Billboard Hot 100
Love Ain't Like That,Faith Hill,1999-03-20,1999-03-26,74,Billboard Hot 100
Blue Monday,Orgy,1999-03-20,1999-03-26,75,Billboard Hot 100
One,Creed,1999-03-20,1999-03-26,76,Billboard Hot 100
Run,Collective Soul,1999-03-20,1999-03-26,77,Billboard Hot 100
Crush,Dave Matthews Band,1999-03-20,1999-03-26,78,Billboard Hot 100
Anyone Else,Collin Raye,1999-03-20,1999-03-26,79,Billboard Hot 100
