song,artist,start_date,end_date,rank,ranking_list
That's The Way Love Goes,Janet Jackson,1993-05-15,1993-05-21,1,Billboard Hot 100
Freak Me,Silk,1993-05-15,1993-05-21,2,Billboard Hot 100
"Love Is (From ""Beverly Hills, 90210"")",Vanessa Williams/Brian McKnight,1993-05-15,1993-05-21,3,Billboard Hot 100
Informer,Snow,1993-05-15,1993-05-21,4,Billboard Hot 100
I Have Nothing,Whitney Houston,1993-05-15,1993-05-21,5,Billboard Hot 100
"Nuthin' But A ""G"" Thang",Dr. Dre,1993-05-15,1993-05-21,6,Billboard Hot 100
Knockin' Da Boots,H-Town,1993-05-15,1993-05-21,7,Billboard Hot 100
I'm So Into You,SWV,1993-05-15,1993-05-21,8,Billboard Hot 100
Looking Through Patient Eyes,P.M. Dawn,1993-05-15,1993-05-21,9,Billboard Hot 100
Don't Walk Away,Jade,1993-05-15,1993-05-21,10,Billboard Hot 100
Ditty,Paperboy,1993-05-15,1993-05-21,11,Billboard Hot 100
Weak,SWV,1993-05-15,1993-05-21,12,Billboard Hot 100
Two Princes,Spin Doctors,1993-05-15,1993-05-21,13,Billboard Hot 100
Who Is It,Michael Jackson,1993-05-15,1993-05-21,14,Billboard Hot 100
"The Crying Game (From ""The Crying Game"")",Boy George,1993-05-15,1993-05-21,15,Billboard Hot 100
Comforter,Shai,1993-05-15,1993-05-21,16,Billboard Hot 100
Hip Hop Hooray,Naughty By Nature,1993-05-15,1993-05-21,17,Billboard Hot 100
It Was A Good Day,Ice Cube,1993-05-15,1993-05-21,18,Billboard Hot 100
Nothin' My Love Can't Fix,Joey Lawrence,1993-05-15,1993-05-21,19,Billboard Hot 100
Angel,Jon Secada,1993-05-15,1993-05-21,20,Billboard Hot 100
Cat's In The Cradle,Ugly Kid Joe,1993-05-15,1993-05-21,21,Billboard Hot 100
Livin' On The Edge,Aerosmith,1993-05-15,1993-05-21,22,Billboard Hot 100
Show Me Love,Robin S.,1993-05-15,1993-05-21,23,Billboard Hot 100
Come Undone,Duran Duran,1993-05-15,1993-05-21,24,Billboard Hot 100
Connected,Stereo MC's,1993-05-15,1993-05-21,25,Billboard Hot 100
Three Little Pigs,Green Jelly,1993-05-15,1993-05-21,26,Billboard Hot 100
If I Ever Lose My Faith In You,Sting,1993-05-15,1993-05-21,27,Billboard Hot 100
Down With The King,Run-D.M.C.,1993-05-15,1993-05-21,28,Billboard Hot 100
Have I Told You Lately,Rod Stewart,1993-05-15,1993-05-21,29,Billboard Hot 100
Dazzey Duks,Duice,1993-05-15,1993-05-21,30,Billboard Hot 100
That's What Love Can Do,Boy Krazy,1993-05-15,1993-05-21,31,Billboard Hot 100
"Bad Boys (Theme From ""Cops"")",Inner Circle,1993-05-15,1993-05-21,32,Billboard Hot 100
"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,1993-05-15,1993-05-21,33,Billboard Hot 100
Ordinary World,Duran Duran,1993-05-15,1993-05-21,34,Billboard Hot 100
Dedicated,R. Kelly & Public Announcement,1993-05-15,1993-05-21,35,Billboard Hot 100
Mr. Wendal,Arrested Development,1993-05-15,1993-05-21,36,Billboard Hot 100
I'll Never Get Over You (Getting Over Me),Expose,1993-05-15,1993-05-21,37,Billboard Hot 100
Love Don't Love You,En Vogue,1993-05-15,1993-05-21,38,Billboard Hot 100
Bed Of Roses,Bon Jovi,1993-05-15,1993-05-21,39,Billboard Hot 100
Simple Life,Elton John,1993-05-15,1993-05-21,40,Billboard Hot 100
