song,artist,start_date,end_date,rank,ranking_list
I'll Make Love To You,Boyz II Men,1994-08-27,1994-09-02,1,Billboard Hot 100
"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,1994-08-27,1994-09-02,2,Billboard Hot 100
Fantastic Voyage,Coolio,1994-08-27,1994-09-02,3,Billboard Hot 100
Wild Night,John Mellencamp With Me'Shell Ndegeocello,1994-08-27,1994-09-02,4,Billboard Hot 100
I Swear,All-4-One,1994-08-27,1994-09-02,5,Billboard Hot 100
"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,1994-08-27,1994-09-02,6,Billboard Hot 100
Don't Turn Around,Ace Of Base,1994-08-27,1994-09-02,7,Billboard Hot 100
Funkdafied,Da Brat,1994-08-27,1994-09-02,8,Billboard Hot 100
When Can I See You,Babyface,1994-08-27,1994-09-02,9,Billboard Hot 100
Stroke You Up,Changing Faces,1994-08-27,1994-09-02,10,Billboard Hot 100
This D.J.,Warren G,1994-08-27,1994-09-02,11,Billboard Hot 100
Shine,Collective Soul,1994-08-27,1994-09-02,12,Billboard Hot 100
"Any Time, Any Place/And On And On",Janet Jackson,1994-08-27,1994-09-02,13,Billboard Hot 100
If You Go,Jon Secada,1994-08-27,1994-09-02,14,Billboard Hot 100
Back & Forth,Aaliyah,1994-08-27,1994-09-02,15,Billboard Hot 100
I Miss You,Aaron Hall,1994-08-27,1994-09-02,16,Billboard Hot 100
You Mean The World To Me,Toni Braxton,1994-08-27,1994-09-02,17,Billboard Hot 100
Anytime You Need A Friend,Mariah Carey,1994-08-27,1994-09-02,18,Billboard Hot 100
"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,1994-08-27,1994-09-02,19,Billboard Hot 100
The Way She Loves Me,Richard Marx,1994-08-27,1994-09-02,20,Billboard Hot 100
Crazy,Aerosmith,1994-08-27,1994-09-02,21,Billboard Hot 100
Prayer For The Dying,Seal,1994-08-27,1994-09-02,22,Billboard Hot 100
"I'll Remember (From ""With Honors"")",Madonna,1994-08-27,1994-09-02,23,Billboard Hot 100
Always In My Heart,Tevin Campbell,1994-08-27,1994-09-02,24,Billboard Hot 100
100% Pure Love,Crystal Waters,1994-08-27,1994-09-02,25,Billboard Hot 100
Always,Erasure,1994-08-27,1994-09-02,26,Billboard Hot 100
Tootsee Roll,69 Boyz,1994-08-27,1994-09-02,27,Billboard Hot 100
Come To My Window,Melissa Etheridge,1994-08-27,1994-09-02,28,Billboard Hot 100
Back In The Day,Ahmad,1994-08-27,1994-09-02,29,Billboard Hot 100
You Better Wait,Steve Perry,1994-08-27,1994-09-02,30,Billboard Hot 100
Never Lie,Immature,1994-08-27,1994-09-02,31,Billboard Hot 100
The Sign,Ace Of Base,1994-08-27,1994-09-02,32,Billboard Hot 100
I'd Give Anything,Gerald Levert,1994-08-27,1994-09-02,33,Billboard Hot 100
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,1994-08-27,1994-09-02,34,Billboard Hot 100
Your Body's Callin',R. Kelly,1994-08-27,1994-09-02,35,Billboard Hot 100
Bop Gun (One Nation),Ice Cube Featuring George Clinton,1994-08-27,1994-09-02,36,Billboard Hot 100
Give It Up,Public Enemy,1994-08-27,1994-09-02,37,Billboard Hot 100
Letitgo,Prince,1994-08-27,1994-09-02,38,Billboard Hot 100
All I Wanna Do,Sheryl Crow,1994-08-27,1994-09-02,39,Billboard Hot 100
Lucky One,Amy Grant,1994-08-27,1994-09-02,40,Billboard Hot 100
Do You Wanna Get Funky,C+C Music Factory,1994-08-27,1994-09-02,41,Billboard Hot 100
Nuttin' But Love,Heavy D & The Boyz,1994-08-27,1994-09-02,42,Billboard Hot 100
Action,Terror Fabulous Featuring Nadine Sutherland,1994-08-27,1994-09-02,43,Billboard Hot 100
Flava In Ya Ear,Craig Mack,1994-08-27,1994-09-02,44,Billboard Hot 100
Booti Call,BLACKstreet,1994-08-27,1994-09-02,45,Billboard Hot 100
Beautiful In My Eyes,Joshua Kadison,1994-08-27,1994-09-02,46,Billboard Hot 100
Love Is All Around,Wet Wet Wet,1994-08-27,1994-09-02,47,Billboard Hot 100
Return To Innocence,Enigma,1994-08-27,1994-09-02,48,Billboard Hot 100
The Most Beautiful Girl In The World,Prince,1994-08-27,1994-09-02,49,Billboard Hot 100
Funky Y-2-C,The Puppies,1994-08-27,1994-09-02,50,Billboard Hot 100
You Let Your Heart Go Too Fast,Spin Doctors,1994-08-27,1994-09-02,51,Billboard Hot 100
Willing To Forgive,Aretha Franklin,1994-08-27,1994-09-02,52,Billboard Hot 100
"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,1994-08-27,1994-09-02,53,Billboard Hot 100
Nappy Heads,Fugees,1994-08-27,1994-09-02,54,Billboard Hot 100
Romantic Call,Patra Featuring Yo-Yo,1994-08-27,1994-09-02,55,Billboard Hot 100
The Lion Sleeps Tonight (Wimoweh),The Tokens,1994-08-27,1994-09-02,56,Billboard Hot 100
Don't Take The Girl,Tim McGraw,1994-08-27,1994-09-02,57,Billboard Hot 100
Far Behind,Candlebox,1994-08-27,1994-09-02,58,Billboard Hot 100
Girls & Boys,Blur,1994-08-27,1994-09-02,59,Billboard Hot 100
I'll Stand By You,Pretenders,1994-08-27,1994-09-02,60,Billboard Hot 100
Closer,Nine Inch Nails,1994-08-27,1994-09-02,61,Billboard Hot 100
Juicy/Unbelievable,The Notorious B.I.G.,1994-08-27,1994-09-02,62,Billboard Hot 100
Fall Down,Toad The Wet Sprocket,1994-08-27,1994-09-02,63,Billboard Hot 100
"December 1963 (Oh, What A Night)",The 4 Seasons,1994-08-27,1994-09-02,64,Billboard Hot 100
Afro Puffs,The Lady Of Rage,1994-08-27,1994-09-02,65,Billboard Hot 100
What's Up,DJ Miko,1994-08-27,1994-09-02,66,Billboard Hot 100
None Of Your Business,Salt-N-Pepa,1994-08-27,1994-09-02,67,Billboard Hot 100
Sending My Love,Zhane,1994-08-27,1994-09-02,68,Billboard Hot 100
Summer Bunnies,R. Kelly,1994-08-27,1994-09-02,69,Billboard Hot 100
Selling The Drama,Live,1994-08-27,1994-09-02,70,Billboard Hot 100
I'm The Only One,Melissa Etheridge,1994-08-27,1994-09-02,71,Billboard Hot 100
Backwater,Meat Puppets,1994-08-27,1994-09-02,72,Billboard Hot 100
The Right Kinda Lover,Patti LaBelle,1994-08-27,1994-09-02,73,Billboard Hot 100
90's Girl,Blackgirl,1994-08-27,1994-09-02,74,Billboard Hot 100
Weekend Love,Queen Latifah,1994-08-27,1994-09-02,75,Billboard Hot 100
Thinkin' Problem,David Ball,1994-08-27,1994-09-02,76,Billboard Hot 100
Another Night,Real McCoy,1994-08-27,1994-09-02,77,Billboard Hot 100
Southernplayalisticadillacmuzik,OutKast,1994-08-27,1994-09-02,78,Billboard Hot 100
