song,artist,start_date,end_date,rank,ranking_list
We Built This City,Starship,1985-11-16,1985-11-22,1,Billboard Hot 100
You Belong To The City,Glenn Frey,1985-11-16,1985-11-22,2,Billboard Hot 100
Miami Vice Theme,Jan Hammer,1985-11-16,1985-11-22,3,Billboard Hot 100
Head Over Heels,Tears For Fears,1985-11-16,1985-11-22,4,Billboard Hot 100
Part-Time Lover,Stevie Wonder,1985-11-16,1985-11-22,5,Billboard Hot 100
Separate Lives,Phil Collins and Marilyn Martin,1985-11-16,1985-11-22,6,Billboard Hot 100
Broken Wings,Mr. Mister,1985-11-16,1985-11-22,7,Billboard Hot 100
Never,Heart,1985-11-16,1985-11-22,8,Billboard Hot 100
Be Near Me,ABC,1985-11-16,1985-11-22,9,Billboard Hot 100
Lay Your Hands On Me,Thompson Twins,1985-11-16,1985-11-22,10,Billboard Hot 100
Who's Zoomin' Who,Aretha Franklin,1985-11-16,1985-11-22,11,Billboard Hot 100
You Are My Lady,Freddie Jackson,1985-11-16,1985-11-22,12,Billboard Hot 100
Take On Me,a-ha,1985-11-16,1985-11-22,13,Billboard Hot 100
Saving All My Love For You,Whitney Houston,1985-11-16,1985-11-22,14,Billboard Hot 100
Love Theme From St. Elmo's Fire (Instrumental),David Foster,1985-11-16,1985-11-22,15,Billboard Hot 100
One Night Love Affair,Bryan Adams,1985-11-16,1985-11-22,16,Billboard Hot 100
One Of The Living,Tina Turner,1985-11-16,1985-11-22,17,Billboard Hot 100
Election Day,Arcadia,1985-11-16,1985-11-22,18,Billboard Hot 100
Sleeping Bag,ZZ Top,1985-11-16,1985-11-22,19,Billboard Hot 100
Lovin' Every Minute Of It,Loverboy,1985-11-16,1985-11-22,20,Billboard Hot 100
Soul Kiss,Olivia Newton-John,1985-11-16,1985-11-22,21,Billboard Hot 100
Alive & Kicking,Simple Minds,1985-11-16,1985-11-22,22,Billboard Hot 100
I Miss You,Klymaxx,1985-11-16,1985-11-22,23,Billboard Hot 100
Party All The Time,Eddie Murphy,1985-11-16,1985-11-22,24,Billboard Hot 100
Perfect Way,Scritti Politti,1985-11-16,1985-11-22,25,Billboard Hot 100
So In Love,Orchestral Manoeuvres In The Dark,1985-11-16,1985-11-22,26,Billboard Hot 100
I'm Gonna Tear Your Playhouse Down,Paul Young,1985-11-16,1985-11-22,27,Billboard Hot 100
Fortress Around Your Heart,Sting,1985-11-16,1985-11-22,28,Billboard Hot 100
Oh Sheila,Ready For The World,1985-11-16,1985-11-22,29,Billboard Hot 100
And We Danced,Hooters,1985-11-16,1985-11-22,30,Billboard Hot 100
Sisters Are Doin' It For Themselves,Eurythmics & Aretha Franklin,1985-11-16,1985-11-22,31,Billboard Hot 100
"Say You, Say Me",Lionel Richie,1985-11-16,1985-11-22,32,Billboard Hot 100
Wrap Her Up,Elton John,1985-11-16,1985-11-22,33,Billboard Hot 100
Girls Are More Fun,Ray Parker Jr.,1985-11-16,1985-11-22,34,Billboard Hot 100
Running Up That Hill,Kate Bush,1985-11-16,1985-11-22,35,Billboard Hot 100
Small Town,John Mellencamp,1985-11-16,1985-11-22,36,Billboard Hot 100
Object Of My Desire,Starpoint,1985-11-16,1985-11-22,37,Billboard Hot 100
Tonight She Comes,The Cars,1985-11-16,1985-11-22,38,Billboard Hot 100
Lonely Ol' Night,John Mellencamp,1985-11-16,1985-11-22,39,Billboard Hot 100
Walk Of Life,Dire Straits,1985-11-16,1985-11-22,40,Billboard Hot 100
I'm Goin' Down,Bruce Springsteen,1985-11-16,1985-11-22,41,Billboard Hot 100
The Night Is Still Young,Billy Joel,1985-11-16,1985-11-22,42,Billboard Hot 100
Boy In The Box,Corey Hart,1985-11-16,1985-11-22,43,Billboard Hot 100
Emergency,Kool & The Gang,1985-11-16,1985-11-22,44,Billboard Hot 100
Do It For Love,Sheena Easton,1985-11-16,1985-11-22,45,Billboard Hot 100
Burning Heart,Survivor,1985-11-16,1985-11-22,46,Billboard Hot 100
Love Is The Seventh Wave,Sting,1985-11-16,1985-11-22,47,Billboard Hot 100
You're A Friend Of Mine,Clarence Clemons & Jackson Browne,1985-11-16,1985-11-22,48,Billboard Hot 100
Everybody Dance,Ta Mara & The Seen,1985-11-16,1985-11-22,49,Billboard Hot 100
To Live And Die In L.A.,Wang Chung,1985-11-16,1985-11-22,50,Billboard Hot 100
Conga,Miami Sound Machine,1985-11-16,1985-11-22,51,Billboard Hot 100
Sunset Grill,Don Henley,1985-11-16,1985-11-22,52,Billboard Hot 100
Sun City,Artists United Against Apartheid,1985-11-16,1985-11-22,53,Billboard Hot 100
America,Prince And The Revolution,1985-11-16,1985-11-22,54,Billboard Hot 100
Money For Nothing,Dire Straits,1985-11-16,1985-11-22,55,Billboard Hot 100
Tears Are Falling,KISS,1985-11-16,1985-11-22,56,Billboard Hot 100
