song,artist,start_date,end_date,rank,ranking_list
Killing Me Softly With His Song,Roberta Flack,1973-03-17,1973-03-23,1,Billboard Hot 100
Dueling Banjos,Deliverance/Eric Weissberg & Steve Mandell,1973-03-17,1973-03-23,2,Billboard Hot 100
Love Train,The O'Jays,1973-03-17,1973-03-23,3,Billboard Hot 100
Also Sprach Zarathustra (2001),Deodato,1973-03-17,1973-03-23,4,Billboard Hot 100
Last Song,Edward Bear,1973-03-17,1973-03-23,5,Billboard Hot 100
"The Cover Of ""Rolling Stone""",Dr. Hook And The Medicine Show,1973-03-17,1973-03-23,6,Billboard Hot 100
Could It Be I'm Falling In Love,The Spinners,1973-03-17,1973-03-23,7,Billboard Hot 100
Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight And The Pips,1973-03-17,1973-03-23,8,Billboard Hot 100
Daddy's Home,Jermaine Jackson,1973-03-17,1973-03-23,9,Billboard Hot 100
Danny's Song,Anne Murray,1973-03-17,1973-03-23,10,Billboard Hot 100
Break Up To Make Up,The Stylistics,1973-03-17,1973-03-23,11,Billboard Hot 100
I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,1973-03-17,1973-03-23,12,Billboard Hot 100
Crocodile Rock,Elton John,1973-03-17,1973-03-23,13,Billboard Hot 100
Ain't No Woman (Like The One I've Got),Four Tops,1973-03-17,1973-03-23,14,Billboard Hot 100
Rocky Mountain High,John Denver,1973-03-17,1973-03-23,15,Billboard Hot 100
Call Me (Come Back Home),Al Green,1973-03-17,1973-03-23,16,Billboard Hot 100
Aubrey,Bread,1973-03-17,1973-03-23,17,Billboard Hot 100
Sing,Carpenters,1973-03-17,1973-03-23,18,Billboard Hot 100
Do You Want To Dance?,Bette Midler,1973-03-17,1973-03-23,19,Billboard Hot 100
Dead Skunk,Loudon Wainwright III,1973-03-17,1973-03-23,20,Billboard Hot 100
Dancing In The Moonlight,King Harvest,1973-03-17,1973-03-23,21,Billboard Hot 100
Hummingbird,Seals & Crofts,1973-03-17,1973-03-23,22,Billboard Hot 100
Big City Miss Ruth Ann,Gallery,1973-03-17,1973-03-23,23,Billboard Hot 100
Space Oddity,David Bowie,1973-03-17,1973-03-23,24,Billboard Hot 100
Masterpiece,The Temptations,1973-03-17,1973-03-23,25,Billboard Hot 100
You're So Vain,Carly Simon,1973-03-17,1973-03-23,26,Billboard Hot 100
Stir It Up,Johnny Nash,1973-03-17,1973-03-23,27,Billboard Hot 100
Don't Expect Me To Be Your Friend,Lobo,1973-03-17,1973-03-23,28,Billboard Hot 100
Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,1973-03-17,1973-03-23,29,Billboard Hot 100
The Night The Lights Went Out In Georgia,Vicki Lawrence,1973-03-17,1973-03-23,30,Billboard Hot 100
Give Me Your Love,Barbara Mason,1973-03-17,1973-03-23,31,Billboard Hot 100
Kissing My Love,Bill Withers,1973-03-17,1973-03-23,32,Billboard Hot 100
Peaceful,Helen Reddy,1973-03-17,1973-03-23,33,Billboard Hot 100
Good Morning Heartache,Diana Ross,1973-03-17,1973-03-23,34,Billboard Hot 100
Hello Hurray,Alice Cooper,1973-03-17,1973-03-23,35,Billboard Hot 100
Little Willy,The Sweet,1973-03-17,1973-03-23,36,Billboard Hot 100
Master Of Eyes (The Deepness Of Your Eyes),Aretha Franklin,1973-03-17,1973-03-23,37,Billboard Hot 100
Soul Song,Joe Stampley,1973-03-17,1973-03-23,38,Billboard Hot 100
One Less Set Of Footsteps,Jim Croce,1973-03-17,1973-03-23,39,Billboard Hot 100
Cook With Honey,Judy Collins,1973-03-17,1973-03-23,40,Billboard Hot 100
Jambalaya (On The Bayou),The Blue Ridge Rangers,1973-03-17,1973-03-23,41,Billboard Hot 100
A Letter To Myself,The Chi-lites,1973-03-17,1973-03-23,42,Billboard Hot 100
Rosalie,Sam Neely,1973-03-17,1973-03-23,43,Billboard Hot 100
Bitter Bad,Melanie,1973-03-17,1973-03-23,44,Billboard Hot 100
The Cisco Kid,War,1973-03-17,1973-03-23,45,Billboard Hot 100
Walk On The Wild Side,Lou Reed,1973-03-17,1973-03-23,46,Billboard Hot 100
Daisy A Day,Jud Strunk,1973-03-17,1973-03-23,47,Billboard Hot 100
The Message,Cymande,1973-03-17,1973-03-23,48,Billboard Hot 100
Superman,Donna Fargo,1973-03-17,1973-03-23,49,Billboard Hot 100
Keep On Singing,Austin Roberts,1973-03-17,1973-03-23,50,Billboard Hot 100
Pardon Me Sir,Joe Cocker,1973-03-17,1973-03-23,51,Billboard Hot 100
Step By Step,Joe Simon,1973-03-17,1973-03-23,52,Billboard Hot 100
Don't Cross The River,America,1973-03-17,1973-03-23,53,Billboard Hot 100
Peaceful Easy Feeling,Eagles,1973-03-17,1973-03-23,54,Billboard Hot 100
The Twelfth Of Never,Donny Osmond,1973-03-17,1973-03-23,55,Billboard Hot 100
