song,artist,start_date,end_date,rank,ranking_list
You Can't Hurry Love,The Supremes,1966-09-17,1966-09-23,1,Billboard Hot 100
Yellow Submarine,The Beatles,1966-09-17,1966-09-23,2,Billboard Hot 100
Sunshine Superman,Donovan,1966-09-17,1966-09-23,3,Billboard Hot 100
Cherish,The Association,1966-09-17,1966-09-23,4,Billboard Hot 100
Bus Stop,The Hollies,1966-09-17,1966-09-23,5,Billboard Hot 100
See You In September,The Happenings,1966-09-17,1966-09-23,6,Billboard Hot 100
Land Of 1000 Dances,Wilson Pickett,1966-09-17,1966-09-23,7,Billboard Hot 100
Wouldn't It Be Nice,The Beach Boys,1966-09-17,1966-09-23,8,Billboard Hot 100
Guantanamera,The Sandpipers,1966-09-17,1966-09-23,9,Billboard Hot 100
Sunny,Bobby Hebb,1966-09-17,1966-09-23,10,Billboard Hot 100
Beauty Is Only Skin Deep,The Temptations,1966-09-17,1966-09-23,11,Billboard Hot 100
Born A Woman,Sandy Posey,1966-09-17,1966-09-23,12,Billboard Hot 100
Working In The Coal Mine,Lee Dorsey,1966-09-17,1966-09-23,13,Billboard Hot 100
Eleanor Rigby,The Beatles,1966-09-17,1966-09-23,14,Billboard Hot 100
Sunny Afternoon,The Kinks,1966-09-17,1966-09-23,15,Billboard Hot 100
Turn-Down Day,The Cyrkle,1966-09-17,1966-09-23,16,Billboard Hot 100
Summer In The City,The Lovin' Spoonful,1966-09-17,1966-09-23,17,Billboard Hot 100
Black Is Black,Los Bravos,1966-09-17,1966-09-23,18,Billboard Hot 100
Wade In The Water,Ramsey Lewis,1966-09-17,1966-09-23,19,Billboard Hot 100
Wipe Out,The Surfaris,1966-09-17,1966-09-23,20,Billboard Hot 100
Say I Am (What I Am),Tommy James And The Shondells,1966-09-17,1966-09-23,21,Billboard Hot 100
Respectable,The Outsiders,1966-09-17,1966-09-23,22,Billboard Hot 100
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,1966-09-17,1966-09-23,23,Billboard Hot 100
"Cherry, Cherry",Neil Diamond,1966-09-17,1966-09-23,24,Billboard Hot 100
96 Tears,? (Question Mark) & The Mysterians,1966-09-17,1966-09-23,25,Billboard Hot 100
Reach Out I'll Be There,Four Tops,1966-09-17,1966-09-23,26,Billboard Hot 100
Mr. Dieingly Sad,The Critters,1966-09-17,1966-09-23,27,Billboard Hot 100
I've Got You Under My Skin,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1966-09-17,1966-09-23,28,Billboard Hot 100
What Becomes Of The Brokenhearted,Jimmy Ruffin,1966-09-17,1966-09-23,29,Billboard Hot 100
Almost Persuaded,David Houston,1966-09-17,1966-09-23,30,Billboard Hot 100
Open The Door To Your Heart,Darrell Banks,1966-09-17,1966-09-23,31,Billboard Hot 100
The Dangling Conversation,Simon & Garfunkel,1966-09-17,1966-09-23,32,Billboard Hot 100
There Will Never Be Another You,Chris Montez,1966-09-17,1966-09-23,33,Billboard Hot 100
The Joker Went Wild,Brian Hyland,1966-09-17,1966-09-23,34,Billboard Hot 100
Blowin In The Wind,Stevie Wonder,1966-09-17,1966-09-23,35,Billboard Hot 100
Flamingo,Herb Alpert & The Tijuana Brass,1966-09-17,1966-09-23,36,Billboard Hot 100
Summer Wind,Frank Sinatra,1966-09-17,1966-09-23,37,Billboard Hot 100
7 And 7 Is,Love,1966-09-17,1966-09-23,38,Billboard Hot 100
Summertime,Billy Stewart,1966-09-17,1966-09-23,39,Billboard Hot 100
God Only Knows,The Beach Boys,1966-09-17,1966-09-23,40,Billboard Hot 100
Warm And Tender Love,Percy Sledge,1966-09-17,1966-09-23,41,Billboard Hot 100
Psychotic Reaction,Count Five,1966-09-17,1966-09-23,42,Billboard Hot 100
Last Train To Clarksville,The Monkees,1966-09-17,1966-09-23,43,Billboard Hot 100
B-A-B-Y,Carla Thomas,1966-09-17,1966-09-23,44,Billboard Hot 100
With A Girl Like You,The Troggs,1966-09-17,1966-09-23,45,Billboard Hot 100
I Really Don't Want To Know,Ronnie Dove,1966-09-17,1966-09-23,46,Billboard Hot 100
"Little Darling, I Need You",Marvin Gaye,1966-09-17,1966-09-23,47,Billboard Hot 100
Sometimes Good Guys Don't Wear White,The Standells,1966-09-17,1966-09-23,48,Billboard Hot 100
