song,artist,start_date,end_date,rank,ranking_list
Stop! In The Name Of Love,The Supremes,1965-03-27,1965-04-02,1,Billboard Hot 100
Can't You Hear My Heartbeat,Herman's Hermits,1965-03-27,1965-04-02,2,Billboard Hot 100
The Birds And The Bees,Jewel Akens,1965-03-27,1965-04-02,3,Billboard Hot 100
Eight Days A Week,The Beatles,1965-03-27,1965-04-02,4,Billboard Hot 100
King Of The Road,Roger Miller,1965-03-27,1965-04-02,5,Billboard Hot 100
Ferry Cross The Mersey,Gerry And The Pacemakers,1965-03-27,1965-04-02,6,Billboard Hot 100
Shotgun,Jr. Walker & The All Stars,1965-03-27,1965-04-02,7,Billboard Hot 100
Goldfinger,Shirley Bassey,1965-03-27,1965-04-02,8,Billboard Hot 100
My Girl,The Temptations,1965-03-27,1965-04-02,9,Billboard Hot 100
This Diamond Ring,Gary Lewis And The Playboys,1965-03-27,1965-04-02,10,Billboard Hot 100
Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,1965-03-27,1965-04-02,11,Billboard Hot 100
Nowhere To Run,Martha & The Vandellas,1965-03-27,1965-04-02,12,Billboard Hot 100
Little Things,Bobby Goldsboro,1965-03-27,1965-04-02,13,Billboard Hot 100
People Get Ready,The Impressions,1965-03-27,1965-04-02,14,Billboard Hot 100
Red Roses For A Blue Lady,Vic Dana,1965-03-27,1965-04-02,15,Billboard Hot 100
Do You Wanna Dance?,The Beach Boys,1965-03-27,1965-04-02,16,Billboard Hot 100
Don't Let Me Be Misunderstood,The Animals,1965-03-27,1965-04-02,17,Billboard Hot 100
Come Home,The Dave Clark Five,1965-03-27,1965-04-02,18,Billboard Hot 100
Hurt So Bad,Little Anthony And The Imperials,1965-03-27,1965-04-02,19,Billboard Hot 100
I'm Telling You Now,Freddie And The Dreamers,1965-03-27,1965-04-02,20,Billboard Hot 100
"Yeh, Yeh",Georgie Fame And The Blue Flames,1965-03-27,1965-04-02,21,Billboard Hot 100
Long Lonely Nights,Bobby Vinton,1965-03-27,1965-04-02,22,Billboard Hot 100
Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",1965-03-27,1965-04-02,23,Billboard Hot 100
Send Me The Pillow You Dream On,Dean Martin,1965-03-27,1965-04-02,24,Billboard Hot 100
If I Loved You,Chad & Jeremy,1965-03-27,1965-04-02,25,Billboard Hot 100
Tired Of Waiting For You,The Kinks,1965-03-27,1965-04-02,26,Billboard Hot 100
Go Now!,The Moody Blues,1965-03-27,1965-04-02,27,Billboard Hot 100
The Jolly Green Giant,The Kingsmen,1965-03-27,1965-04-02,28,Billboard Hot 100
The Race Is On,Jack Jones,1965-03-27,1965-04-02,29,Billboard Hot 100
Stranger In Town,Del Shannon,1965-03-27,1965-04-02,30,Billboard Hot 100
I Must Be Seeing Things,Gene Pitney,1965-03-27,1965-04-02,31,Billboard Hot 100
Goodnight,Roy Orbison,1965-03-27,1965-04-02,32,Billboard Hot 100
Don't Mess Up A Good Thing,Fontella Bass & Bobby McClure,1965-03-27,1965-04-02,33,Billboard Hot 100
Ask The Lonely,Four Tops,1965-03-27,1965-04-02,34,Billboard Hot 100
If I Ruled The World,Tony Bennett,1965-03-27,1965-04-02,35,Billboard Hot 100
Downtown,Petula Clark,1965-03-27,1965-04-02,36,Billboard Hot 100
When I'm Gone,Brenda Holloway,1965-03-27,1965-04-02,37,Billboard Hot 100
Red Roses For A Blue Lady,Wayne Newton,1965-03-27,1965-04-02,38,Billboard Hot 100
Come And Stay With Me,Marianne Faithfull,1965-03-27,1965-04-02,39,Billboard Hot 100
Game Of Love,Wayne Fontana & The Mindbenders,1965-03-27,1965-04-02,40,Billboard Hot 100
Midnight Special,Johnny Rivers,1965-03-27,1965-04-02,41,Billboard Hot 100
The Clapping Song (Clap Pat Clap Slap),Shirley Ellis,1965-03-27,1965-04-02,42,Billboard Hot 100
You've Lost That Lovin' Feelin',The Righteous Brothers,1965-03-27,1965-04-02,43,Billboard Hot 100
I Don't Want To Spoil The Party,The Beatles,1965-03-27,1965-04-02,44,Billboard Hot 100
Got To Get You Off My Mind,Solomon Burke,1965-03-27,1965-04-02,45,Billboard Hot 100
You Better Get It,Joe Tex,1965-03-27,1965-04-02,46,Billboard Hot 100
Come See,Major Lance,1965-03-27,1965-04-02,47,Billboard Hot 100
"Peaches ""N"" Cream",The Ikettes,1965-03-27,1965-04-02,48,Billboard Hot 100
New York's A Lonely Town,The Trade Winds,1965-03-27,1965-04-02,49,Billboard Hot 100
I Know A Place,Petula Clark,1965-03-27,1965-04-02,50,Billboard Hot 100
Mr. Pitiful,Otis Redding,1965-03-27,1965-04-02,51,Billboard Hot 100
Please Let Me Wonder,The Beach Boys,1965-03-27,1965-04-02,52,Billboard Hot 100
Come Tomorrow,Manfred Mann,1965-03-27,1965-04-02,53,Billboard Hot 100
Anytime At All,Frank Sinatra,1965-03-27,1965-04-02,54,Billboard Hot 100
Land Of 1000 Dances,Cannibal And The Headhunters,1965-03-27,1965-04-02,55,Billboard Hot 100
For Mama (La Mamma),Connie Francis,1965-03-27,1965-04-02,56,Billboard Hot 100
I'll Be Doggone,Marvin Gaye,1965-03-27,1965-04-02,57,Billboard Hot 100
For Mama,Jerry Vale,1965-03-27,1965-04-02,58,Billboard Hot 100
You Got What It Takes,Joe Tex,1965-03-27,1965-04-02,59,Billboard Hot 100
Poor Man's Son,The Reflections,1965-03-27,1965-04-02,60,Billboard Hot 100
One Kiss For Old Times' Sake,Ronnie Dove,1965-03-27,1965-04-02,61,Billboard Hot 100
Girl Don't Come,Sandie Shaw,1965-03-27,1965-04-02,62,Billboard Hot 100
Bumble Bee,The Searchers,1965-03-27,1965-04-02,63,Billboard Hot 100
Cast Your Fate To The Wind,Sounds Orchestral,1965-03-27,1965-04-02,64,Billboard Hot 100
Who Can I Turn To,Dionne Warwick,1965-03-27,1965-04-02,65,Billboard Hot 100
Angel,Johnny Tillotson,1965-03-27,1965-04-02,66,Billboard Hot 100
(Here They Come) From All Over The World,Jan & Dean,1965-03-27,1965-04-02,67,Billboard Hot 100
4 - By The Beatles,The Beatles,1965-03-27,1965-04-02,68,Billboard Hot 100
I Understand (Just How You Feel),Freddie And The Dreamers,1965-03-27,1965-04-02,69,Billboard Hot 100
10 Little Bottles,Johnny Bond,1965-03-27,1965-04-02,70,Billboard Hot 100
Land Of A Thousand Dances (Part I),Thee Midniters,1965-03-27,1965-04-02,71,Billboard Hot 100
Goldfinger,John Barry and His Orchestra,1965-03-27,1965-04-02,72,Billboard Hot 100
I Can't Stop Thinking Of You,Bobbi Martin,1965-03-27,1965-04-02,73,Billboard Hot 100
Baby The Rain Must Fall,Glenn Yarbrough,1965-03-27,1965-04-02,74,Billboard Hot 100
It's Gonna Be Alright,Maxine Brown,1965-03-27,1965-04-02,75,Billboard Hot 100
Apache '65,The Arrows Featuring Davie Allan,1965-03-27,1965-04-02,76,Billboard Hot 100
"Never, Never Leave Me",Mary Wells,1965-03-27,1965-04-02,77,Billboard Hot 100
Good Times,Jerry Butler,1965-03-27,1965-04-02,78,Billboard Hot 100
The Last Time,The Rolling Stones,1965-03-27,1965-04-02,79,Billboard Hot 100
The Barracuda,Alvin Cash & The Crawlers,1965-03-27,1965-04-02,80,Billboard Hot 100
Somebody Else Is Taking My Place,Al Martino,1965-03-27,1965-04-02,81,Billboard Hot 100
Whipped Cream,Herb Alpert's Tijuana Brass,1965-03-27,1965-04-02,82,Billboard Hot 100
Ooo Baby Baby,The Miracles,1965-03-27,1965-04-02,83,Billboard Hot 100
I'll Never Find Another You,The Seekers,1965-03-27,1965-04-02,84,Billboard Hot 100
Not Too Long Ago,The Uniques Featuring Joe Stampley,1965-03-27,1965-04-02,85,Billboard Hot 100
Come Back Baby,Roddie Joy,1965-03-27,1965-04-02,86,Billboard Hot 100
Be My Baby,Dick and DeeDee,1965-03-27,1965-04-02,87,Billboard Hot 100
The Entertainer,Tony Clarke,1965-03-27,1965-04-02,88,Billboard Hot 100
We're Gonna Make It,Little Milton,1965-03-27,1965-04-02,89,Billboard Hot 100
Crazy Downtown,Allan Sherman,1965-03-27,1965-04-02,90,Billboard Hot 100
Losing You,Dusty Springfield,1965-03-27,1965-04-02,91,Billboard Hot 100
All Of My Life,Lesley Gore,1965-03-27,1965-04-02,92,Billboard Hot 100
Double-O-Seven,The Detergents,1965-03-27,1965-04-02,93,Billboard Hot 100
Think Of The Good Times,Jay & The Americans,1965-03-27,1965-04-02,94,Billboard Hot 100
Gee Baby (I'm Sorry),The Three Degrees,1965-03-27,1965-04-02,95,Billboard Hot 100
Mean Old World,Rick Nelson,1965-03-27,1965-04-02,96,Billboard Hot 100
Teasin' You,Willie Tee,1965-03-27,1965-04-02,97,Billboard Hot 100
I Do Love You,Billy Stewart,1965-03-27,1965-04-02,98,Billboard Hot 100
I Can't Explain,The Who,1965-03-27,1965-04-02,99,Billboard Hot 100
El Pussy Cat,Mongo Santamaria,1965-03-27,1965-04-02,100,Billboard Hot 100
