song,artist,start_date,end_date,rank,ranking_list
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,1993-11-27,1993-12-03,1,Billboard Hot 100
Again,Janet Jackson,1993-11-27,1993-12-03,2,Billboard Hot 100
All That She Wants,Ace Of Base,1993-11-27,1993-12-03,3,Billboard Hot 100
Gangsta Lean,DRS,1993-11-27,1993-12-03,4,Billboard Hot 100
Shoop,Salt-N-Pepa,1993-11-27,1993-12-03,5,Billboard Hot 100
Just Kickin' It,Xscape,1993-11-27,1993-12-03,6,Billboard Hot 100
Hero,Mariah Carey,1993-11-27,1993-12-03,7,Billboard Hot 100
Please Forgive Me,Bryan Adams,1993-11-27,1993-12-03,8,Billboard Hot 100
Whoomp! (There It Is),Tag Team,1993-11-27,1993-12-03,9,Billboard Hot 100
Hey Mr. D.J.,Zhane,1993-11-27,1993-12-03,10,Billboard Hot 100
Breathe Again,Toni Braxton,1993-11-27,1993-12-03,11,Billboard Hot 100
Can We Talk,Tevin Campbell,1993-11-27,1993-12-03,12,Billboard Hot 100
Dreamlover,Mariah Carey,1993-11-27,1993-12-03,13,Billboard Hot 100
Said I Loved You...But I Lied,Michael Bolton,1993-11-27,1993-12-03,14,Billboard Hot 100
Keep Ya Head Up,2Pac,1993-11-27,1993-12-03,15,Billboard Hot 100
Anniversary,Tony Toni Tone,1993-11-27,1993-12-03,16,Billboard Hot 100
What Is Love,Haddaway,1993-11-27,1993-12-03,17,Billboard Hot 100
The River Of Dreams,Billy Joel,1993-11-27,1993-12-03,18,Billboard Hot 100
Another Sad Love Song,Toni Braxton,1993-11-27,1993-12-03,19,Billboard Hot 100
Come Baby Come,K7,1993-11-27,1993-12-03,20,Billboard Hot 100
Sweat (A La La La La Long),Inner Circle,1993-11-27,1993-12-03,21,Billboard Hot 100
Sex Me (Parts I & II),R. Kelly,1993-11-27,1993-12-03,22,Billboard Hot 100
No Rain,Blind Melon,1993-11-27,1993-12-03,23,Billboard Hot 100
Cryin',Aerosmith,1993-11-27,1993-12-03,24,Billboard Hot 100
Both Sides Of The Story,Phil Collins,1993-11-27,1993-12-03,25,Billboard Hot 100
"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,1993-11-27,1993-12-03,26,Billboard Hot 100
Wild World,Mr. Big,1993-11-27,1993-12-03,27,Billboard Hot 100
Right Here (Human Nature)/Downtown,SWV,1993-11-27,1993-12-03,28,Billboard Hot 100
If,Janet Jackson,1993-11-27,1993-12-03,29,Billboard Hot 100
Linger,The Cranberries,1993-11-27,1993-12-03,30,Billboard Hot 100
Time And Chance,Color Me Badd,1993-11-27,1993-12-03,31,Billboard Hot 100
