song,artist,start_date,end_date,rank,ranking_list
I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1987-04-25,1987-05-01,1,Billboard Hot 100
Don't Dream It's Over,Crowded House,1987-04-25,1987-05-01,2,Billboard Hot 100
Sign 'O' The Times,Prince,1987-04-25,1987-05-01,3,Billboard Hot 100
Looking For A New Love,Jody Watley,1987-04-25,1987-05-01,4,Billboard Hot 100
(I Just) Died In Your Arms,Cutting Crew,1987-04-25,1987-05-01,5,Billboard Hot 100
Nothing's Gonna Stop Us Now,Starship,1987-04-25,1987-05-01,6,Billboard Hot 100
La Isla Bonita,Madonna,1987-04-25,1987-05-01,7,Billboard Hot 100
The Finer Things,Steve Winwood,1987-04-25,1987-05-01,8,Billboard Hot 100
Midnight Blue,Lou Gramm,1987-04-25,1987-05-01,9,Billboard Hot 100
With or Without You,U2,1987-04-25,1987-05-01,10,Billboard Hot 100
Walking Down Your Street,The Bangles,1987-04-25,1987-05-01,11,Billboard Hot 100
Stone Love,Kool & The Gang,1987-04-25,1987-05-01,12,Billboard Hot 100
Lean On Me,Club Nouveau,1987-04-25,1987-05-01,13,Billboard Hot 100
Dominoes,Robbie Nevil,1987-04-25,1987-05-01,14,Billboard Hot 100
Come As You Are,Peter Wolf,1987-04-25,1987-05-01,15,Billboard Hot 100
What's Going On,Cyndi Lauper,1987-04-25,1987-05-01,16,Billboard Hot 100
Come Go With Me,Expose,1987-04-25,1987-05-01,17,Billboard Hot 100
Heat Of The Night,Bryan Adams,1987-04-25,1987-05-01,18,Billboard Hot 100
The Lady In Red,Chris de Burgh,1987-04-25,1987-05-01,19,Billboard Hot 100
Can'tcha Say (You Believe In Me)/Still In Love,Boston,1987-04-25,1987-05-01,20,Billboard Hot 100
Talk Dirty To Me,Poison,1987-04-25,1987-05-01,21,Billboard Hot 100
Big Love,Fleetwood Mac,1987-04-25,1987-05-01,22,Billboard Hot 100
Serious,Donna Allen,1987-04-25,1987-05-01,23,Billboard Hot 100
Nothing's Gonna Change My Love For You,Glenn Medeiros,1987-04-25,1987-05-01,24,Billboard Hot 100
Right On Track,The Breakfast Club,1987-04-25,1987-05-01,25,Billboard Hot 100
"Tonight, Tonight, Tonight",Genesis,1987-04-25,1987-05-01,26,Billboard Hot 100
Ship Of Fools (Save Me From Tomorrow),World Party,1987-04-25,1987-05-01,27,Billboard Hot 100
I Know What I Like,Huey Lewis & The News,1987-04-25,1987-05-01,28,Billboard Hot 100
You Keep Me Hangin' On,Kim Wilde,1987-04-25,1987-05-01,29,Billboard Hot 100
Let's Go!,Wang Chung,1987-04-25,1987-05-01,30,Billboard Hot 100
Se La,Lionel Richie,1987-04-25,1987-05-01,31,Billboard Hot 100
Smoking Gun,The Robert Cray Band,1987-04-25,1987-05-01,32,Billboard Hot 100
Always,Atlantic Starr,1987-04-25,1987-05-01,33,Billboard Hot 100
If She Would Have Been Faithful. . .,Chicago,1987-04-25,1987-05-01,34,Billboard Hot 100
The Right Thing,Simply Red,1987-04-25,1987-05-01,35,Billboard Hot 100
Wanted Dead Or Alive,Bon Jovi,1987-04-25,1987-05-01,36,Billboard Hot 100
Get That Love,Thompson Twins,1987-04-25,1987-05-01,37,Billboard Hot 100
Day-In Day-Out,David Bowie,1987-04-25,1987-05-01,38,Billboard Hot 100
Meet Me Half Way,Kenny Loggins,1987-04-25,1987-05-01,39,Billboard Hot 100
You Can Call Me Al,Paul Simon,1987-04-25,1987-05-01,40,Billboard Hot 100
Let's Wait Awhile,Janet Jackson,1987-04-25,1987-05-01,41,Billboard Hot 100
Heartbreak Beat,Psychedelic Furs,1987-04-25,1987-05-01,42,Billboard Hot 100
The Honeythief,Hipsway,1987-04-25,1987-05-01,43,Billboard Hot 100
The Final Countdown,Europe,1987-04-25,1987-05-01,44,Billboard Hot 100
Fascinated,Company B,1987-04-25,1987-05-01,45,Billboard Hot 100
Show Me,The Cover Girls,1987-04-25,1987-05-01,46,Billboard Hot 100
Diamonds,Herb Alpert,1987-04-25,1987-05-01,47,Billboard Hot 100
