song,artist,start_date,end_date,rank,ranking_list
Peppermint Twist - Part I,Joey Dee & the Starliters,1962-02-10,1962-02-16,1,Billboard Hot 100
Duke Of Earl,Gene Chandler,1962-02-10,1962-02-16,2,Billboard Hot 100
The Twist,Chubby Checker,1962-02-10,1962-02-16,3,Billboard Hot 100
Can't Help Falling In Love,Elvis Presley With The Jordanaires,1962-02-10,1962-02-16,4,Billboard Hot 100
I Know (You Don't Love Me No More),Barbara George,1962-02-10,1962-02-16,5,Billboard Hot 100
Norman,Sue Thompson,1962-02-10,1962-02-16,6,Billboard Hot 100
The Wanderer,Dion,1962-02-10,1962-02-16,7,Billboard Hot 100
Break It To Me Gently,Brenda Lee,1962-02-10,1962-02-16,8,Billboard Hot 100
A Little Bitty Tear,Burl Ives,1962-02-10,1962-02-16,9,Billboard Hot 100
Dear Lady Twist,Gary U.S. Bonds,1962-02-10,1962-02-16,10,Billboard Hot 100
Baby It's You,The Shirelles,1962-02-10,1962-02-16,11,Billboard Hot 100
The Lion Sleeps Tonight,The Tokens,1962-02-10,1962-02-16,12,Billboard Hot 100
Cotton Fields,The Highwaymen,1962-02-10,1962-02-16,13,Billboard Hot 100
Crying In The Rain,The Everly Brothers,1962-02-10,1962-02-16,14,Billboard Hot 100
Irresistible You,Bobby Darin,1962-02-10,1962-02-16,15,Billboard Hot 100
When I Fall In Love,The Lettermen,1962-02-10,1962-02-16,16,Billboard Hot 100
Town Without Pity,Gene Pitney,1962-02-10,1962-02-16,17,Billboard Hot 100
Run To Him,Bobby Vee,1962-02-10,1962-02-16,18,Billboard Hot 100
Letter Full Of Tears,Gladys Knight And The Pips,1962-02-10,1962-02-16,19,Billboard Hot 100
She's Everything (I Wanted You To Be),Ral Donner,1962-02-10,1962-02-16,20,Billboard Hot 100
Hey! Baby,Bruce Channel,1962-02-10,1962-02-16,21,Billboard Hot 100
Shadrack,Brook Benton,1962-02-10,1962-02-16,22,Billboard Hot 100
Walk On By,Leroy Van Dyke,1962-02-10,1962-02-16,23,Billboard Hot 100
Chip Chip,Gene McDaniels,1962-02-10,1962-02-16,24,Billboard Hot 100
Smoky Places,"The Corsairs Featuring Jay ""Bird"" Uzzell",1962-02-10,1962-02-16,25,Billboard Hot 100
Tuff,Ace Cannon,1962-02-10,1962-02-16,26,Billboard Hot 100
If You Gotta Make A Fool Of Somebody,James Ray,1962-02-10,1962-02-16,27,Billboard Hot 100
I'm Blue (The Gong-Gong Song),The Ikettes,1962-02-10,1962-02-16,28,Billboard Hot 100
Twist-Her,Bill Black's Combo,1962-02-10,1962-02-16,29,Billboard Hot 100
Moon River,Henry Mancini And His Orchestra,1962-02-10,1962-02-16,30,Billboard Hot 100
Do-Re-Mi,Lee Dorsey,1962-02-10,1962-02-16,31,Billboard Hot 100
Multiplication,Bobby Darin,1962-02-10,1962-02-16,32,Billboard Hot 100
Let There Be Drums,Sandy Nelson,1962-02-10,1962-02-16,33,Billboard Hot 100
The Cajun Queen,Jimmy Dean,1962-02-10,1962-02-16,34,Billboard Hot 100
